timestamp,cloud_provider,user_id,source_ip,action,resource,region,status,bytes_transferred,authentication_method,privilege_level,attack_type
2026-08-01 09:50:00,Azure,user_155,36.175.86.71,Login,IAM,East US,success,16630,Password,developer,Normal
2026-08-01 09:57:00,Azure,user_120,216.227.49.66,APIRequest,Database,West Europe,success,19060,MFA,developer,Normal
2026-08-01 10:08:00,AWS,user_041,27.159.34.207,Login,Storage,us-east-1,success,14048,MFA,developer,Normal
2026-08-01 10:09:00,GCP,user_018,56.165.32.58,APIRequest,Storage,asia-south1,success,35600,MFA,user,Normal
2026-08-01 10:09:00,Azure,user_144,146.253.245.118,Login,Database,East US,success,6967,MFA,developer,Normal
2026-08-01 10:11:00,Azure,user_077,203.53.113.25,ReadResource,IAM,Central India,failed,21626,Password,developer,Normal
2026-08-01 10:14:00,GCP,user_093,166.134.107.164,ListResources,Storage,us-central1,failed,43073,Password,user,Normal
2026-08-01 10:14:00,AWS,user_184,22.43.112.63,ListResources,Storage,eu-west-1,success,8812,MFA,user,Normal
2026-08-01 10:14:00,GCP,user_098,93.223.128.106,ListResources,Storage,asia-south1,success,31713,MFA,user,Normal
2026-08-01 10:14:00,GCP,user_151,94.58.129.62,Login,Database,us-central1,success,15945,Password,user,Normal
2026-08-01 10:23:00,Azure,user_156,131.104.129.247,CreateAccessKey,Storage,West Europe,success,14051,Password,admin,Privilege Escalation
2026-08-01 10:26:00,GCP,user_069,22.52.164.178,ReadResource,Database,us-central1,success,2470,Password,user,Normal
2026-08-01 10:27:00,Azure,user_132,133.158.32.251,ListResources,Storage,Central India,success,33208,MFA,developer,Normal
2026-08-01 10:28:00,AWS,user_153,33.20.110.183,ListResources,Database,eu-west-1,success,20874,Password,developer,Normal
2026-08-01 10:32:00,GCP,user_031,116.19.122.168,ReadResource,IAM,us-central1,success,48276,Password,user,Normal
2026-08-01 10:36:00,Azure,user_160,195.90.224.38,ListResources,Compute,East US,success,12168,Password,user,Normal
2026-08-01 10:37:00,AWS,user_145,82.155.45.118,Logout,IAM,ap-south-1,failed,4591,MFA,user,Normal
2026-08-01 10:38:00,AWS,user_029,155.40.43.188,ReadDatabase,Database,ap-south-1,failed,2520577,MFA,developer,Data Exfiltration
2026-08-01 10:39:00,AWS,user_070,214.123.211.105,ReadResource,IAM,us-east-1,failed,27940,MFA,user,Normal
2026-08-01 10:40:00,Azure,user_177,181.199.216.69,Login,IAM,Central India,failed,24311,Password,user,Normal
2026-08-01 10:41:00,GCP,user_084,117.174.0.124,ReadResource,Storage,asia-south1,success,47243,Password,user,Normal
2026-08-01 10:41:00,Azure,user_048,210.102.76.196,CreateAccessKey,IAM,Central India,success,4473,Password,user,Credential Attack
2026-08-01 10:44:00,Azure,user_015,186.139.51.145,ReadResource,Storage,East US,success,15741,MFA,user,Normal
2026-08-01 10:48:00,AWS,user_188,185.30.140.151,CrossCloudLogin,Database,ap-south-1,failed,2597297,Password,developer,Cross-Cloud Attack
2026-08-01 10:51:00,AWS,user_062,97.7.201.211,ReadDatabase,Storage,ap-south-1,failed,3061653,MFA,developer,Data Exfiltration
2026-08-01 10:51:00,AWS,user_044,199.154.238.187,ReadResource,Database,us-east-1,success,2798,MFA,user,Normal
2026-08-01 10:53:00,GCP,user_010,213.176.194.20,ListResources,Compute,asia-south1,success,36684,MFA,user,Normal
2026-08-01 10:55:00,AWS,user_039,195.219.114.201,APIRequest,Storage,us-east-1,success,16394,MFA,user,Normal
2026-08-01 10:58:00,AWS,user_092,124.129.189.7,ListResources,Database,eu-west-1,success,43665,MFA,user,Normal
2026-08-01 10:59:00,GCP,user_013,213.3.113.156,Login,IAM,asia-south1,success,816,Password,user,Normal
2026-08-01 11:01:00,AWS,user_068,127.52.35.35,Logout,Compute,ap-south-1,success,29910,MFA,user,Normal
2026-08-01 11:03:00,GCP,user_002,137.84.208.245,CreateAccessKey,IAM,europe-west1,failed,14166,MFA,admin,Privilege Escalation
2026-08-01 11:04:00,GCP,user_070,154.98.164.58,Login,Database,asia-south1,success,19056,Password,user,Normal
2026-08-01 11:04:00,Azure,user_071,192.69.202.156,ReadResource,Storage,Central India,success,21375,MFA,developer,Normal
2026-08-01 11:14:00,Azure,user_133,124.56.29.148,Login,Database,West Europe,failed,24217,MFA,user,Normal
2026-08-01 11:19:00,AWS,user_138,143.217.154.38,ModifyIAMPolicy,IAM,ap-south-1,success,12860,MFA,admin,Privilege Escalation
2026-08-01 11:21:00,Azure,user_128,139.203.73.58,ReadResource,Database,Central India,success,3860,Password,user,Normal
2026-08-01 11:23:00,Azure,user_135,118.63.9.3,ReadResource,Storage,East US,success,43124,MFA,user,Normal
2026-08-01 11:24:00,GCP,user_026,63.111.217.23,ReadResource,IAM,asia-south1,success,30158,Password,developer,Normal
2026-08-01 11:26:00,GCP,user_190,88.106.70.225,Login,IAM,asia-south1,failed,6494,Password,user,Credential Attack
2026-08-01 11:28:00,AWS,user_178,197.143.79.110,ReadResource,Database,ap-south-1,success,26101,MFA,developer,Normal
2026-08-01 11:33:00,GCP,user_003,153.196.59.236,APIRequest,IAM,asia-south1,success,16080,Password,developer,Normal
2026-08-01 11:37:00,GCP,user_165,78.201.196.54,CrossCloudLogin,Database,europe-west1,failed,582030,Password,developer,Cross-Cloud Attack
2026-08-01 11:44:00,AWS,user_113,129.189.109.80,APIRequest,Compute,us-east-1,success,24863,Password,user,Normal
2026-08-01 11:47:00,Azure,user_088,32.185.2.119,ReadResource,Storage,West Europe,success,19120,MFA,developer,Normal
2026-08-01 11:48:00,GCP,user_180,78.94.186.244,Logout,Compute,europe-west1,failed,9238,MFA,user,Normal
2026-08-01 11:48:00,GCP,user_132,211.249.133.142,ListResources,Compute,asia-south1,success,32785,Password,developer,Normal
2026-08-01 11:49:00,Azure,user_197,136.34.63.201,ReadResource,Compute,East US,success,45094,Password,user,Normal
2026-08-01 11:51:00,AWS,user_044,59.187.228.113,APIRequest,Compute,ap-south-1,success,38009,MFA,user,Normal
2026-08-01 11:58:00,AWS,user_038,80.23.70.176,Login,IAM,ap-south-1,success,12482,Password,user,Normal
2026-08-01 11:59:00,GCP,user_042,107.44.222.109,ListResources,IAM,asia-south1,failed,17502,MFA,developer,Normal
2026-08-01 11:59:00,Azure,user_057,129.225.34.188,Login,Database,East US,success,701,Password,user,Normal
2026-08-01 12:02:00,Azure,user_060,177.167.248.152,LargeDataTransfer,Database,East US,success,3375551,MFA,developer,Data Exfiltration
2026-08-01 12:04:00,GCP,user_116,29.76.105.236,Logout,Database,europe-west1,success,47464,Password,user,Normal
2026-08-01 12:08:00,Azure,user_082,92.50.250.26,ReadResource,Compute,East US,success,10920,Password,user,Normal
2026-08-01 12:08:00,AWS,user_127,32.175.203.22,APIRequest,Compute,eu-west-1,success,13484,MFA,developer,Normal
2026-08-01 12:12:00,AWS,user_039,208.28.7.7,Login,Storage,ap-south-1,failed,34499,MFA,developer,Normal
2026-08-01 12:12:00,GCP,user_105,187.51.158.149,LargeDataTransfer,Compute,asia-south1,success,1826409,MFA,developer,Data Exfiltration
2026-08-01 12:13:00,AWS,user_004,18.164.222.203,CrossCloudLogin,IAM,eu-west-1,failed,4830200,MFA,admin,Cross-Cloud Attack
2026-08-01 12:14:00,AWS,user_079,40.44.125.210,FailedLogin,Database,ap-south-1,failed,3471,Password,user,Credential Attack
2026-08-01 12:17:00,Azure,user_075,101.128.236.99,Logout,Storage,East US,failed,23003,MFA,user,Normal
2026-08-01 12:18:00,Azure,user_178,74.88.87.116,ReadResource,Storage,Central India,success,25387,MFA,developer,Normal
2026-08-01 12:23:00,GCP,user_076,148.67.242.89,APIRequest,Database,europe-west1,success,19104,MFA,user,Normal
2026-08-01 12:23:00,AWS,user_074,138.202.148.167,DownloadData,IAM,us-east-1,success,2472336,MFA,developer,Data Exfiltration
2026-08-01 12:23:00,AWS,user_188,34.231.70.197,ReadResource,IAM,us-east-1,failed,36332,MFA,user,Normal
2026-08-01 12:25:00,Azure,user_122,96.15.218.80,Login,Storage,East US,success,0,Password,developer,Normal
2026-08-01 12:26:00,Azure,user_166,214.43.132.131,ReadResource,Storage,East US,success,1199,MFA,user,Normal
2026-08-01 12:27:00,Azure,user_100,182.69.167.137,ReadResource,Database,Central India,success,1987,MFA,developer,Normal
2026-08-01 12:33:00,Azure,user_013,184.252.42.106,Login,Database,Central India,failed,29162,Password,user,Normal
2026-08-01 12:40:00,AWS,user_011,188.3.228.101,ReadResource,Database,ap-south-1,success,23720,Password,user,Normal
2026-08-01 12:40:00,GCP,user_196,33.29.59.212,Login,IAM,us-central1,success,36387,MFA,user,Normal
2026-08-01 12:41:00,AWS,user_186,208.15.196.22,ReadResource,Storage,ap-south-1,success,37441,Password,user,Normal
2026-08-01 12:42:00,Azure,user_172,88.210.143.221,ListResources,IAM,Central India,success,24141,MFA,developer,Normal
2026-08-01 12:44:00,AWS,user_103,195.78.253.37,Logout,Compute,us-east-1,success,13257,Password,user,Normal
2026-08-01 12:45:00,GCP,user_152,21.193.218.147,ListResources,IAM,europe-west1,success,40102,Password,user,Normal
2026-08-01 12:50:00,AWS,user_177,69.210.157.131,APIRequest,Compute,ap-south-1,success,29258,Password,user,Normal
2026-08-01 12:52:00,GCP,user_166,154.93.148.97,Login,Database,europe-west1,success,20463,MFA,user,Normal
2026-08-01 13:00:00,GCP,user_085,33.230.146.46,Logout,Compute,europe-west1,failed,37941,Password,user,Normal
2026-08-01 13:03:00,Azure,user_134,69.182.55.147,ReadResource,IAM,East US,failed,43780,Password,user,Normal
2026-08-01 13:03:00,GCP,user_042,186.142.152.53,Logout,Storage,us-central1,failed,26455,Password,user,Normal
2026-08-01 13:03:00,AWS,user_020,136.69.122.216,ReadDatabase,Storage,eu-west-1,success,4869319,MFA,developer,Data Exfiltration
2026-08-01 13:05:00,AWS,user_120,198.106.212.106,Login,Compute,us-east-1,success,740,MFA,developer,Normal
2026-08-01 13:08:00,AWS,user_190,156.70.71.213,LargeDataTransfer,IAM,eu-west-1,success,3039091,MFA,developer,Data Exfiltration
2026-08-01 13:19:00,Azure,user_099,68.213.163.45,ReadResource,Database,West Europe,success,30422,Password,user,Normal
2026-08-01 13:21:00,AWS,user_115,120.90.156.7,ReadResource,Database,eu-west-1,success,19614,Password,developer,Normal
2026-08-01 13:21:00,Azure,user_034,33.160.192.234,Login,IAM,East US,failed,22705,Password,user,Normal
2026-08-01 13:22:00,Azure,user_036,171.76.204.94,Login,Database,West Europe,success,9898,MFA,user,Normal
2026-08-01 13:22:00,GCP,user_018,213.213.201.97,ListResources,Compute,asia-south1,success,27958,Password,user,Normal
2026-08-01 13:24:00,AWS,user_031,155.127.177.70,FailedLogin,IAM,ap-south-1,success,3223,Password,user,Credential Attack
2026-08-01 13:30:00,GCP,user_195,120.111.68.157,CrossCloudResourceAccess,Compute,us-central1,success,856950,MFA,developer,Cross-Cloud Attack
2026-08-01 13:30:00,AWS,user_119,69.223.194.211,ListResources,Storage,eu-west-1,success,32415,MFA,user,Normal
2026-08-01 13:35:00,Azure,user_128,35.142.122.64,APIRequest,IAM,Central India,success,48054,MFA,developer,Normal
2026-08-01 13:37:00,GCP,user_140,205.98.5.167,Login,IAM,europe-west1,failed,5246,MFA,user,Normal
2026-08-01 13:45:00,AWS,user_131,71.116.0.218,ReadResource,Compute,us-east-1,failed,31484,Password,developer,Normal
2026-08-01 13:52:00,Azure,user_049,35.9.39.118,ListResources,IAM,West Europe,success,49674,MFA,user,Normal
2026-08-01 13:52:00,GCP,user_088,71.198.68.145,Login,Database,asia-south1,success,33681,Password,user,Normal
2026-08-01 13:52:00,Azure,user_159,217.117.13.2,Logout,Storage,West Europe,success,20670,MFA,user,Normal
2026-08-01 13:52:00,AWS,user_035,215.157.190.164,FailedLogin,Storage,eu-west-1,failed,2554,Password,user,Credential Attack
2026-08-01 13:53:00,Azure,user_129,168.23.53.168,Login,Database,Central India,success,25605,Password,user,Normal
2026-08-01 14:00:00,AWS,user_056,171.168.50.75,APIRequest,IAM,eu-west-1,failed,16614,Password,developer,Normal
2026-08-01 14:03:00,GCP,user_031,165.182.110.24,Logout,Compute,asia-south1,success,19150,MFA,user,Normal
2026-08-01 14:09:00,Azure,user_155,41.56.208.17,ListResources,IAM,East US,success,17907,MFA,user,Normal
2026-08-01 14:11:00,Azure,user_042,22.45.77.234,Logout,Storage,Central India,success,37444,Password,user,Normal
2026-08-01 14:14:00,AWS,user_082,217.143.29.208,APIRequest,Compute,eu-west-1,success,10461,MFA,user,Normal
2026-08-01 14:17:00,AWS,user_146,144.21.16.147,Logout,Database,ap-south-1,success,47781,MFA,user,Normal
2026-08-01 14:22:00,AWS,user_076,102.4.254.102,ModifyIAMPolicy,IAM,ap-south-1,failed,12192,Password,admin,Privilege Escalation
2026-08-01 14:22:00,Azure,user_094,50.167.134.13,DownloadData,IAM,West Europe,failed,1287739,MFA,developer,Data Exfiltration
2026-08-01 14:23:00,Azure,user_122,109.46.207.118,Login,Database,West Europe,failed,38927,Password,developer,Normal
2026-08-01 14:28:00,AWS,user_148,220.164.244.141,Login,Database,eu-west-1,success,47275,MFA,user,Normal
2026-08-01 14:32:00,GCP,user_181,53.179.61.164,Login,Storage,asia-south1,failed,31223,MFA,user,Normal
2026-08-01 14:35:00,Azure,user_044,25.147.56.121,CrossCloudLogin,Storage,West Europe,success,4662535,MFA,admin,Cross-Cloud Attack
2026-08-01 14:38:00,GCP,user_169,85.27.122.127,AssumeAdminRole,Database,asia-south1,success,12836,Password,admin,Privilege Escalation
2026-08-01 14:41:00,Azure,user_036,137.36.157.48,ListResources,Storage,Central India,success,6600,MFA,developer,Normal
2026-08-01 14:43:00,GCP,user_191,177.244.200.230,APIRequest,Storage,us-central1,success,34644,Password,user,Normal
2026-08-01 14:45:00,AWS,user_165,216.254.204.222,Login,Compute,eu-west-1,success,10633,MFA,user,Normal
2026-08-01 14:49:00,Azure,user_112,155.50.170.55,APIRequest,IAM,Central India,failed,32724,MFA,user,Normal
2026-08-01 14:52:00,Azure,user_021,26.215.103.93,CrossCloudLogin,Database,East US,failed,370150,Password,developer,Cross-Cloud Attack
2026-08-01 14:54:00,GCP,user_020,13.54.42.88,ReadResource,Database,asia-south1,failed,19135,MFA,developer,Normal
2026-08-01 14:59:00,GCP,user_082,143.50.180.113,ListResources,Compute,us-central1,success,4618,MFA,developer,Normal
2026-08-01 15:05:00,GCP,user_022,21.128.243.205,ListResources,Storage,us-central1,success,45538,Password,developer,Normal
2026-08-01 15:06:00,Azure,user_050,110.230.115.192,ReadResource,Database,West Europe,failed,42338,MFA,user,Normal
2026-08-01 15:07:00,GCP,user_110,17.91.155.11,CrossCloudLogin,Database,us-central1,success,3352419,Password,developer,Cross-Cloud Attack
2026-08-01 15:10:00,GCP,user_089,90.125.164.51,CreateAccessKey,Compute,europe-west1,success,15536,Password,admin,Privilege Escalation
2026-08-01 15:13:00,AWS,user_139,208.155.216.253,Logout,IAM,eu-west-1,success,24443,Password,developer,Normal
2026-08-01 15:16:00,GCP,user_091,68.91.141.6,Login,Compute,europe-west1,success,2667,Password,developer,Normal
2026-08-01 15:18:00,GCP,user_139,147.102.13.64,Login,Database,europe-west1,failed,17123,Password,user,Normal
2026-08-01 15:20:00,AWS,user_037,91.71.101.85,Login,Database,ap-south-1,failed,20329,MFA,developer,Normal
2026-08-01 15:21:00,AWS,user_131,92.11.155.28,CreateAccessKey,Storage,ap-south-1,failed,1035,Password,user,Credential Attack
2026-08-01 15:22:00,AWS,user_148,135.189.136.174,Login,IAM,us-east-1,success,29434,MFA,user,Normal
2026-08-01 15:24:00,GCP,user_181,154.72.96.215,APIRequest,Compute,asia-south1,failed,2487,MFA,user,Normal
2026-08-01 15:34:00,GCP,user_166,97.42.233.104,APIRequest,Compute,europe-west1,success,43021,Password,user,Normal
2026-08-01 15:34:00,GCP,user_194,67.255.18.92,APIRequest,Database,us-central1,success,10244,MFA,user,Normal
2026-08-01 15:43:00,AWS,user_095,69.198.145.71,ListResources,Storage,ap-south-1,failed,16882,Password,developer,Normal
2026-08-01 15:44:00,Azure,user_071,90.248.245.52,ReadResource,IAM,West Europe,failed,9736,MFA,user,Normal
2026-08-01 15:46:00,GCP,user_103,122.30.231.170,Logout,IAM,us-central1,success,5119,MFA,user,Normal
2026-08-01 15:48:00,AWS,user_035,182.187.144.47,ListResources,Storage,ap-south-1,success,30011,MFA,user,Normal
2026-08-01 15:51:00,GCP,user_100,214.207.84.216,APIRequest,Storage,europe-west1,success,25822,MFA,user,Normal
2026-08-01 15:52:00,GCP,user_125,67.87.144.118,ReadResource,Database,europe-west1,success,9617,MFA,user,Normal
2026-08-01 15:52:00,Azure,user_157,85.101.148.204,CreateAccessKey,Compute,Central India,failed,12053,MFA,admin,Privilege Escalation
2026-08-01 15:57:00,Azure,user_171,186.129.218.93,Logout,Database,West Europe,failed,19309,Password,user,Normal
2026-08-01 16:00:00,AWS,user_138,191.118.187.95,Logout,Database,ap-south-1,success,11259,MFA,developer,Normal
2026-08-01 16:05:00,Azure,user_116,109.239.222.201,ReadDatabase,IAM,Central India,success,2708371,MFA,developer,Data Exfiltration
2026-08-01 16:06:00,AWS,user_098,100.109.95.71,ListResources,Database,ap-south-1,success,40246,MFA,developer,Normal
2026-08-01 16:08:00,GCP,user_148,108.95.59.143,ReadResource,Database,us-central1,failed,30125,MFA,developer,Normal
2026-08-01 16:10:00,GCP,user_079,53.22.81.52,ListResources,IAM,europe-west1,failed,33611,MFA,user,Normal
2026-08-01 16:12:00,Azure,user_054,202.222.58.199,Login,Storage,West Europe,failed,35308,MFA,user,Normal
2026-08-01 16:13:00,AWS,user_026,137.13.91.98,Logout,Compute,ap-south-1,success,40761,MFA,user,Normal
2026-08-01 16:17:00,AWS,user_085,101.225.66.92,Logout,IAM,eu-west-1,success,1217,MFA,user,Normal
2026-08-01 16:17:00,Azure,user_034,51.62.31.78,Logout,IAM,Central India,success,27354,MFA,user,Normal
2026-08-01 16:19:00,Azure,user_040,173.27.11.186,APIRequest,IAM,Central India,success,28111,Password,developer,Normal
2026-08-01 16:21:00,Azure,user_069,199.176.237.180,ModifyIAMPolicy,Storage,West Europe,failed,10061,Password,admin,Privilege Escalation
2026-08-01 16:23:00,Azure,user_143,122.99.184.12,Login,Storage,Central India,success,11412,MFA,user,Normal
2026-08-01 16:26:00,AWS,user_036,26.58.117.237,CreateAccessKey,IAM,eu-west-1,failed,18103,MFA,admin,Privilege Escalation
2026-08-01 16:27:00,AWS,user_014,94.221.247.122,Logout,IAM,ap-south-1,failed,16870,Password,user,Normal
2026-08-01 16:28:00,Azure,user_095,130.186.241.93,ReadResource,Storage,West Europe,success,34922,MFA,developer,Normal
2026-08-01 16:28:00,GCP,user_113,99.187.254.3,ListResources,Storage,europe-west1,success,2367,Password,developer,Normal
2026-08-01 16:32:00,Azure,user_064,133.38.88.136,Logout,Storage,East US,success,39435,Password,developer,Normal
2026-08-01 16:40:00,AWS,user_028,48.26.154.180,ListResources,Database,eu-west-1,failed,26427,Password,developer,Normal
2026-08-01 16:40:00,GCP,user_065,20.110.209.249,Login,Database,asia-south1,success,12704,MFA,user,Normal
2026-08-01 16:43:00,AWS,user_095,106.11.121.33,CrossCloudResourceAccess,IAM,ap-south-1,success,4112376,MFA,developer,Cross-Cloud Attack
2026-08-01 16:46:00,AWS,user_111,210.214.215.27,ReadResource,Database,ap-south-1,success,14744,Password,user,Normal
2026-08-01 16:51:00,AWS,user_095,93.134.135.89,ListResources,IAM,ap-south-1,success,26546,MFA,developer,Normal
2026-08-01 16:51:00,Azure,user_033,158.174.123.57,Logout,Database,Central India,success,44894,MFA,user,Normal
2026-08-01 16:57:00,AWS,user_198,117.64.91.170,AssumeAdminRole,Database,eu-west-1,success,15503,MFA,admin,Privilege Escalation
